
Page,Loc #,Location,Month,Revenue,NAFI Amt,Annual Revenue,Annual NAFI,Y,X
12,1105,Hashmarks 400701,Dec-18,7024.0,5619.2,,,26.39194,127.85944
12,1105,Hashmarks 400701,Jan-19,11222.55,8978.05,,,26.39194,127.85944
12,1105,Hashmarks 400701,Feb-19,34768.6,27814.9,,,26.39194,127.85944
12,1105,Hashmarks 400701,Mar-19,49238.35,39390.7,,,26.39194,127.85944
12,1105,Hashmarks 400701,Apr-19,29907.9,23926.3,,,26.39194,127.85944
12,1105,Hashmarks 400701,May-19,16394.85,13115.9,,,26.39194,127.85944
12,1105,Hashmarks 400701,Jun-19,13635.1,15343.5,,,26.39194,127.85944
12,1105,Hashmarks 400701,Jul-19,30928.5,20307.35,,,26.39194,127.85944
12,1105,Hashmarks 400701,Aug-19,19066.65,15253.3,,,26.39194,127.85944
12,1105,Hashmarks 400701,Sep-19,14112.75,11290.2,251659.5,201327.6,26.39194,127.85944
12,1105,Hashmarks 400701,Oct-19,14302.0,11441.6,,,26.39194,127.85944
12,1105,Hashmarks 400701,Nov-19,13667.95,10934.35,,,26.39194,127.85944
12,1105,Hashmarks 400701,Dec-19,6907.2,5525.75,,,26.39194,127.85944
12,1105,Hashmarks 400701,Jan-20,8298.85,6639.1,,,26.39194,127.85944
12,1105,Hashmarks 400701,Feb-20,664.15,531.3,,,26.39194,127.85944
12,1105,Hashmarks 400701,Mar-20,2044.3,2607.1,,,26.39194,127.85944
12,1105,Hashmarks 400701,Apr-20,11555.95,8273.1,,,26.39194,127.85944
12,1105,Hashmarks 400701,Jun-20,5199.5,4159.6,,,26.39194,127.85944
12,1105,Hashmarks 400701,Sep-20,7341.5,5873.2,69981.4,55985.1,26.39194,127.85944
12,1107,Courtney BC 400701,Oct-13,17715.64,14440.0,,,26.39194,127.85944
12,1107,Courtney BC 400701,Nov-13,17167.15,13733.75,,,26.39194,127.85944
12,1107,Courtney BC 400701,Dec-13,29661.2,24950.8,,,26.39194,127.85944
13,1107,Courtney BC 400701,Jan-14,30880.98,22771.2,,,26.39194,127.85944
13,1107,Courtney BC 400701,Feb-14,17532.7,14026.2,,,26.39194,127.85944
13,1107,Courtney BC 400701,Mar-14,47875.65,38300.5,,,26.39194,127.85944
13,1107,Courtney BC 400701,Apr-14,33977.7,27182.15,,,26.39194,127.85944
13,1107,Courtney BC 400701,May-14,24186.95,24397.0,,,26.39194,127.85944
13,1107,Courtney BC 400701,Jun-14,33027.4,21374.5,,,26.39194,127.85944
13,1107,Courtney BC 400701,Jul-14,33225.25,26580.2,,,26.39194,127.85944
13,1107,Courtney BC 400701,Aug-14,23417.75,18734.2,,,26.39194,127.85944
13,1107,Courtney BC 400701,Sep-14,38974.95,31179.95,347643.32,277670.45,26.39194,127.85944
13,1107,Courtney BC 400701,Oct-14,26675.35,21340.3,,,26.39194,127.85944
13,1107,Courtney BC 400701,Nov-14,53393.95,43748.0,,,26.39194,127.85944
13,1107,Courtney BC 400701,Dec-14,45256.05,35172.0,,,26.39194,127.85944
13,1107,Courtney BC 400701,Jan-15,38688.25,30950.6,,,26.39194,127.85944
13,1107,Courtney BC 400701,Feb-15,27573.65,22058.95,,,26.39194,127.85944
13,1107,Courtney BC 400701,Mar-15,21956.65,17565.3,,,26.39194,127.85944
13,1107,Courtney BC 400701,Apr-15,20348.7,16278.95,,,26.39194,127.85944
13,1107,Courtney BC 400701,May-15,27856.4,22285.1,,,26.39194,127.85944
13,1107,Courtney BC 400701,Jun-15,22188.3,17750.65,,,26.39194,127.85944
13,1107,Courtney BC 400701,Jul-15,35249.15,28199.3,,,26.39194,127.85944
13,1107,Courtney BC 400701,Aug-15,23790.3,19032.25,,,26.39194,127.85944
13,1107,Courtney BC 400701,Sep-15,24342.05,19473.65,367318.8,293855.05,26.39194,127.85944
13,1107,Courtney BC 400701,Oct-15,33587.05,26869.65,,,26.39194,127.85944
13,1107,Courtney BC 400701,Nov-15,28148.15,22518.5,,,26.39194,127.85944
13,1107,Courtney BC 400701,Dec-15,25831.2,20664.95,,,26.39194,127.85944
13,1107,Courtney BC 400701,Jan-16,8064.45,6451.55,,,26.39194,127.85944
13,1107,Courtney BC 400701,Feb-16,25174.45,20139.55,,,26.39194,127.85944
13,1107,Courtney BC 400701,Mar-16,17753.6,14202.85,,,26.39194,127.85944
13,1107,Courtney BC 400701,Apr-16,27512.4,20901.5,,,26.39194,127.85944
13,1107,Courtney BC 400701,May-16,28998.3,23198.65,,,26.39194,127.85944
13,1107,Courtney BC 400701,Jun-16,47917.55,38334.05,,,26.39194,127.85944
13,1107,Courtney BC 400701,Jul-16,25695.7,20556.55,,,26.39194,127.85944
13,1107,Courtney BC 400701,Aug-16,24046.65,19237.3,,,26.39194,127.85944
13,1107,Courtney BC 400701,Sep-16,43418.1,34734.5,336147.6,267809.6,26.39194,127.85944
13,1107,Courtney BC 400701,Oct-16,41952.65,33562.15,,,26.39194,127.85944
13,1107,Courtney BC 400701,Nov-16,28162.15,22529.7,,,26.39194,127.85944
13,1107,Courtney BC 400701,Dec-16,21890.8,17512.65,,,26.39194,127.85944
13,1107,Courtney BC 400701,Jan-17,6917.65,5534.1,,,26.39194,127.85944
13,1107,Courtney BC 400701,Feb-17,14307.75,11446.2,,,26.39194,127.85944
13,1107,Courtney BC 400701,Mar-17,21777.9,17422.3,,,26.39194,127.85944
13,1107,Courtney BC 400701,Apr-17,21370.75,17096.6,,,26.39194,127.85944
13,1107,Courtney BC 400701,May-17,21425.0,17140.0,,,26.39194,127.85944
13,1107,Courtney BC 400701,Jun-17,36819.15,29455.35,,,26.39194,127.85944
13,1107,Courtney BC 400701,Jul-17,8555.3,6844.25,,,26.39194,127.85944
13,1107,Courtney BC 400701,Aug-17,13604.95,10883.95,,,26.39194,127.85944
13,1107,Courtney BC 400701,Sep-17,14756.0,11804.8,251540.05,201232.05,26.39194,127.85944
13,1107,Courtney BC 400701,Oct-17,27651.05,22120.85,,,26.39194,127.85944
13,1107,Courtney BC 400701,Nov-17,37266.05,29812.85,,,26.39194,127.85944
14,1107,Courtney BC 400701,Dec-17,27853.1,22282.5,,,26.39194,127.85944
14,1107,Courtney BC 400701,Jan-18,23735.8,18988.65,,,26.39194,127.85944
14,1107,Courtney BC 400701,Feb-18,23208.85,18567.05,,,26.39194,127.85944
14,1107,Courtney BC 400701,Mar-18,26329.65,21063.7,,,26.39194,127.85944
14,1107,Courtney BC 400701,Apr-18,14220.5,11376.4,,,26.39194,127.85944
14,1107,Courtney BC 400701,May-18,34871.65,27897.3,,,26.39194,127.85944
14,1107,Courtney BC 400701,Jun-18,17172.5,13738.0,,,26.39194,127.85944
14,1107,Courtney BC 400701,Jul-18,44634.0,35707.2,,,26.39194,127.85944
14,1107,Courtney BC 400701,Aug-18,39367.75,31494.2,,,26.39194,127.85944
14,1107,Courtney BC 400701,Sep-18,30176.0,24140.8,346486.9,277189.5,26.39194,127.85944
14,1107,Courtney BC 400701,Oct-18,40790.1,32632.1,,,26.39194,127.85944
14,1107,Courtney BC 400701,Nov-18,37412.35,29929.85,,,26.39194,127.85944
14,1107,Courtney BC 400701,Dec-18,40765.0,32612.0,,,26.39194,127.85944
14,1107,Courtney BC 400701,Jan-19,64348.1,53760.1,,,26.39194,127.85944
14,1107,Courtney BC 400701,Feb-19,5056.4,1763.5,,,26.39194,127.85944
14,1107,Courtney BC 400701,Apr-19,17290.4,18665.6,,,26.39194,127.85944
14,1107,Courtney BC 400701,May-19,39296.35,28417.65,,,26.39194,127.85944
14,1107,Courtney BC 400701,Jun-19,40845.3,34197.8,,,26.39194,127.85944
14,1107,Courtney BC 400701,Jul-19,36655.15,30654.4,,,26.39194,127.85944
14,1107,Courtney BC 400701,Aug-19,54168.55,38669.25,,,26.39194,127.85944
14,1107,Courtney BC 400701,Sep-19,6386.85,10386.4,383014.55,311688.65,26.39194,127.85944
14,1107,Courtney BC 400701,Oct-19,30053.45,18765.85,,,26.39194,127.85944
14,1107,Courtney BC 400701,Nov-19,17392.8,16849.05,,,26.39194,127.85944
14,1107,Courtney BC 400701,Dec-19,40336.3,34902.3,,,26.39194,127.85944
14,1107,Courtney BC 400701,Jan-20,40450.85,26792.6,,,26.39194,127.85944
14,1107,Courtney BC 400701,Feb-20,34215.7,27372.55,,,26.39194,127.85944
14,1107,Courtney BC 400701,Mar-20,31744.15,25395.35,,,26.39194,127.85944
14,1107,Courtney BC 400701,Apr-20,9930.45,7944.35,,,26.39194,127.85944
14,1107,Courtney BC 400701,Jun-20,10479.6,8383.7,,,26.39194,127.85944
14,1107,Courtney BC 400701,Jul-20,30589.05,24471.25,,,26.39194,127.85944
14,1107,Courtney BC 400701,Aug-20,22142.9,17714.3,,,26.39194,127.85944
14,1107,Courtney BC 400701,Sep-20,39562.05,31649.65,306897.3,240240.95,26.39194,127.85944
14,1107,Courtney BC 400701,FY14,,,879852.29,701942.95,26.39194,127.85944
14,1107,Courtney BC 400701,FY15,,,959271.35,767417.1,26.39194,127.85944
14,1107,Courtney BC 400701,FY16,,,903179.75,721435.3,26.39194,127.85944
14,1107,Courtney BC 400701,FY17,,,695311.4,556249.0,26.39194,127.85944
14,1107,Courtney BC 400701,FY18,,,789379.35,631503.4,26.39194,127.85944
14,1107,Courtney BC 400701,FY19,,,634674.05,513016.25,26.39194,127.85944
14,1107,Courtney BC 400701,FY20,,,376878.7,296226.05,26.39194,127.85944
15,1109,Taiyo Golf Course 400801,Oct-13,257070.49,205339.15,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,Nov-13,255497.6,206762.1,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,Dec-13,254439.1,201187.3,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,Jan-14,298695.53,232802.1,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,Feb-14,228688.05,182950.4,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,Mar-14,258043.05,206434.45,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,Apr-14,223859.95,180751.95,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,May-14,274378.5,217838.75,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,Jun-14,264532.55,211626.05,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,Jul-14,209458.85,170750.7,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,Aug-14,282949.15,229393.55,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,Sep-14,271039.95,213636.15,3078652.77,2459472.65,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,Oct-14,259021.0,204194.75,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,Nov-14,213839.45,171071.6,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,Dec-14,226864.65,183577.15,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,Jan-15,204089.35,162322.25,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,Feb-15,201701.15,160224.75,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,Mar-15,144401.0,115520.75,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,Apr-15,192845.25,154276.15,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,May-15,314586.7,251669.35,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,Jun-15,310443.0,248354.4,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,Jul-15,272632.7,218106.15,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,Aug-15,285982.85,228786.3,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,Sep-15,297732.95,238186.3,2924140.05,2336289.9,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,Oct-15,333580.2,266864.2,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,Nov-15,293864.65,235091.65,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,Dec-15,315157.4,252125.9,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,Jan-16,294910.85,235928.7,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,Feb-16,337176.75,269741.4,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,Mar-16,351794.3,281435.4,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,Apr-16,346468.3,277174.7,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,May-16,319763.8,255811.05,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,Jun-16,335651.15,268520.95,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,Jul-16,304926.45,243941.15,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,Aug-16,316325.05,253060.05,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,Sep-16,339051.25,271241.0,3888670.15,3110936.15,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,Oct-16,316625.0,253299.95,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,Nov-16,261856.35,209485.05,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,Dec-16,285113.3,228090.7,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,Jan-17,271340.15,217072.05,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,Feb-17,236977.75,189582.1,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,Mar-17,285800.25,228640.2,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,Apr-17,255713.35,204570.65,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,May-17,330029.7,264023.8,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,Jun-17,317082.95,253666.4,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,Jul-17,332194.9,265755.9,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,Aug-17,313927.55,251142.0,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,Sep-17,342409.1,273927.35,3549070.35,2839256.15,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,Oct-17,317095.85,253676.7,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,Nov-17,277256.2,221805.0,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,Dec-17,362777.8,290222.2,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,Jan-18,299625.05,239700.05,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,Feb-18,356804.05,285443.2,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,Mar-18,351230.4,280984.3,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,Apr-18,311895.9,249516.75,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,May-18,309091.15,247272.95,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,Jun-18,347709.0,278167.15,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,Jul-18,308263.7,246610.95,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,Aug-18,319040.4,255232.3,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,Sep-18,248338.2,198670.5,3809127.7,3047302.05,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,Oct-18,326952.75,261562.2,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,Nov-18,367708.0,294166.35,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,Dec-18,290999.85,232799.85,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,Jan-19,255895.5,205676.4,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,Feb-19,258472.6,209085.2,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,Mar-19,310483.05,246319.25,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,Apr-19,295321.5,236257.15,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,May-19,314894.75,251915.85,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,Jun-19,267115.99,222144.6,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,Jul-19,307948.21,236706.8,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,Aug-19,337896.8,274646.65,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,Sep-19,324207.1,255036.5,3657896.1,2926316.8,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,Oct-19,275951.7,223493.15,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,Nov-19,325053.7,257311.2,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,Dec-19,324173.6,261738.85,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,Jan-20,320791.8,254233.45,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,Feb-20,257083.03,212571.95,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,Mar-20,279890.02,224706.95,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,Apr-20,54176.2,35640.4,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,Jun-20,242217.15,195810.3,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,Jul-20,93946.65,73120.65,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,Aug-20,262341.4,209873.1,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,Sep-20,262932.8,210346.25,2698558.05,2158846.25,26.391491,127.833182
16,1111,Butler BC 400801,Oct-13,27812.65,22039.04,,,26.30139,127.77972
16,1111,Butler BC 400801,Nov-13,,,,,26.30139,127.77972
17,1111,Butler BC 400801,Dec-13,3838.6,3070.9,,,26.30139,127.77972
17,1111,Butler BC 400801,Jan-14,86570.46,67592.65,,,26.30139,127.77972
17,1111,Butler BC 400801,Feb-14,56682.4,46318.3,,,26.30139,127.77972
17,1111,Butler BC 400801,Mar-14,74766.9,58841.15,,,26.30139,127.77972
17,1111,Butler BC 400801,Apr-14,68354.75,56518.95,,,26.30139,127.77972
17,1111,Butler BC 400801,May-14,80942.65,62918.95,,,26.30139,127.77972
17,1111,Butler BC 400801,Jun-14,52103.8,41683.05,,,26.30139,127.77972
17,1111,Butler BC 400801,Jul-14,65649.6,52519.7,,,26.30139,127.77972
17,1111,Butler BC 400801,Aug-14,88912.5,72346.05,,,26.30139,127.77972
17,1111,Butler BC 400801,Sep-14,64256.55,50189.25,669890.86,534037.99,26.30139,127.77972
17,1111,Butler BC 400801,Oct-14,69858.3,55886.6,,,26.30139,127.77972
17,1111,Butler BC 400801,Nov-14,71766.95,57413.6,,,26.30139,127.77972
17,1111,Butler BC 400801,Dec-14,65474.25,52379.4,,,26.30139,127.77972
17,1111,Butler BC 400801,Jan-15,52114.6,42670.1,,,26.30139,127.77972
17,1111,Butler BC 400801,Feb-15,63594.55,49897.2,,,26.30139,127.77972
17,1111,Butler BC 400801,Mar-15,76259.8,61007.85,,,26.30139,127.77972
17,1111,Butler BC 400801,Apr-15,80079.8,64063.85,,,26.30139,127.77972
17,1111,Butler BC 400801,May-15,65231.65,52185.35,,,26.30139,127.77972
17,1111,Butler BC 400801,Jun-15,69759.75,55807.8,,,26.30139,127.77972
17,1111,Butler BC 400801,Jul-15,42068.6,33654.85,,,26.30139,127.77972
17,1111,Butler BC 400801,Aug-15,43675.55,34940.45,,,26.30139,127.77972
17,1111,Butler BC 400801,Sep-15,74217.3,59373.85,774101.1,619280.9,26.30139,127.77972
17,1111,Butler BC 400801,Oct-15,92856.0,74284.75,,,26.30139,127.77972
17,1111,Butler BC 400801,Nov-15,51557.95,41246.35,,,26.30139,127.77972
17,1111,Butler BC 400801,Dec-15,65246.3,52197.0,,,26.30139,127.77972
17,1111,Butler BC 400801,Jan-16,64392.05,51513.65,,,26.30139,127.77972
17,1111,Butler BC 400801,Feb-16,66214.5,52971.6,,,26.30139,127.77972
17,1111,Butler BC 400801,Mar-16,85061.2,68037.1,,,26.30139,127.77972
17,1111,Butler BC 400801,Apr-16,70964.25,56771.4,,,26.30139,127.77972
17,1111,Butler BC 400801,May-16,43121.8,34497.4,,,26.30139,127.77972
17,1111,Butler BC 400801,Jun-16,78945.7,63156.55,,,26.30139,127.77972
17,1111,Butler BC 400801,Jul-16,61770.35,49416.25,,,26.30139,127.77972
17,1111,Butler BC 400801,Aug-16,50368.75,40295.0,,,26.30139,127.77972
17,1111,Butler BC 400801,Sep-16,80440.1,64352.1,810938.95,648739.15,26.30139,127.77972
17,1111,Butler BC 400801,Oct-16,52128.7,41702.95,,,26.30139,127.77972
17,1111,Butler BC 400801,Nov-16,50156.35,40125.05,,,26.30139,127.77972
17,1111,Butler BC 400801,Dec-16,64804.05,51843.25,,,26.30139,127.77972
17,1111,Butler BC 400801,Jan-17,39986.65,31989.3,,,26.30139,127.77972
17,1111,Butler BC 400801,Feb-17,51563.65,41250.95,,,26.30139,127.77972
17,1111,Butler BC 400801,Mar-17,85848.15,68678.55,,,26.30139,127.77972
17,1111,Butler BC 400801,Apr-17,50261.2,40208.95,,,26.30139,127.77972
17,1111,Butler BC 400801,May-17,49193.5,39354.8,,,26.30139,127.77972
17,1111,Butler BC 400801,Jun-17,41823.8,33459.05,,,26.30139,127.77972
17,1111,Butler BC 400801,Jul-17,70938.05,56750.45,,,26.30139,127.77972
18,1111,Butler BC 400801,Aug-17,89068.8,71255.05,,,26.30139,127.77972
18,1111,Butler BC 400801,Sep-17,57031.1,45624.9,702804.0,562243.25,26.30139,127.77972
18,1111,Butler BC 400801,Oct-17,55767.35,44613.85,,,26.30139,127.77972
18,1111,Butler BC 400801,Nov-17,67366.55,53893.25,,,26.30139,127.77972
18,1111,Butler BC 400801,Dec-17,42953.95,34363.15,,,26.30139,127.77972
18,1111,Butler BC 400801,Jan-18,67700.8,54160.65,,,26.30139,127.77972
18,1111,Butler BC 400801,Feb-18,70844.2,56675.35,,,26.30139,127.77972
18,1111,Butler BC 400801,Mar-18,72689.9,58151.9,,,26.30139,127.77972
18,1111,Butler BC 400801,Apr-18,53691.3,42953.05,,,26.30139,127.77972
18,1111,Butler BC 400801,May-18,70607.55,56486.05,,,26.30139,127.77972
18,1111,Butler BC 400801,Jun-18,81843.65,65474.9,,,26.30139,127.77972
18,1111,Butler BC 400801,Jul-18,63644.7,50915.75,,,26.30139,127.77972
18,1111,Butler BC 400801,Aug-18,106418.35,85134.7,,,26.30139,127.77972
18,1111,Butler BC 400801,Sep-18,97709.2,78167.35,851237.5,680989.95,26.30139,127.77972
18,1111,Butler BC 400801,Oct-18,62280.3,49824.25,,,26.30139,127.77972
18,1111,Butler BC 400801,Nov-18,31962.3,25569.85,,,26.30139,127.77972
18,1111,Butler BC 400801,Dec-18,81795.5,65436.4,,,26.30139,127.77972
18,1111,Butler BC 400801,Jan-19,84218.8,67375.05,,,26.30139,127.77972
18,1111,Butler BC 400801,Feb-19,68574.3,54859.45,,,26.30139,127.77972
18,1111,Butler BC 400801,Mar-19,69070.0,55256.0,,,26.30139,127.77972
18,1111,Butler BC 400801,Apr-19,51946.95,41557.55,,,26.30139,127.77972
18,1111,Butler BC 400801,May-19,81636.7,65309.35,,,26.30139,127.77972
18,1111,Butler BC 400801,Jun-19,78141.2,69359.35,,,26.30139,127.77972
18,1111,Butler BC 400801,Jul-19,110065.65,81206.15,,,26.30139,127.77972
18,1111,Butler BC 400801,Aug-19,73666.25,63209.9,,,26.30139,127.77972
18,1111,Butler BC 400801,Sep-19,54871.7,42830.15,848229.65,681793.45,26.30139,127.77972
18,1111,Butler BC 400801,Oct-19,96186.2,75587.3,,,26.30139,127.77972
18,1111,Butler BC 400801,Nov-19,45219.65,51918.7,,,26.30139,127.77972
18,1111,Butler BC 400801,Dec-19,88775.0,53429.05,,,26.30139,127.77972
18,1111,Butler BC 400801,Jan-20,58051.7,51098.15,,,26.30139,127.77972
18,1111,Butler BC 400801,Feb-20,87422.7,66405.4,,,26.30139,127.77972
18,1111,Butler BC 400801,Mar-20,84472.2,66453.7,,,26.30139,127.77972
18,1111,Butler BC 400801,Apr-20,9179.25,7343.4,,,26.30139,127.77972
18,1111,Butler BC 400801,Jun-20,27311.7,32433.45,,,26.30139,127.77972
18,1111,Butler BC 400801,Jul-20,39370.55,20912.35,,,26.30139,127.77972
18,1111,Butler BC 400801,Aug-20,64565.45,51652.4,,,26.30139,127.77972
18,1111,Butler BC 400801,Sep-20,127634.3,102107.4,728188.7,579341.3,26.30139,127.77972
18,1114,Ocean Breeze 400801,Oct-13,612434.72,488709.85,,,26.30139,127.77972
18,1114,Ocean Breeze 400801,Nov-13,676955.4,545639.0,,,26.30139,127.77972
18,1114,Ocean Breeze 400801,Dec-13,649810.85,515861.05,,,26.30139,127.77972
18,1114,Ocean Breeze 400801,Jan-14,587458.79,480989.1,,,26.30139,127.77972
19,1114,Ocean Breeze 400801,Feb-14,522863.15,416750.8,,,26.30139,127.77972
19,1114,Ocean Breeze 400801,Mar-14,673301.0,535430.4,,,26.30139,127.77972
19,1114,Ocean Breeze 400801,Apr-14,590197.35,474462.7,,,26.30139,127.77972
19,1114,Ocean Breeze 400801,May-14,624951.94,517213.35,,,26.30139,127.77972
19,1114,Ocean Breeze 400801,Jun-14,638677.85,502389.3,,,26.30139,127.77972
19,1114,Ocean Breeze 400801,Jul-14,560743.34,452069.7,,,26.30139,127.77972
19,1114,Ocean Breeze 400801,Aug-14,531156.6,419135.9,,,26.30139,127.77972
19,1114,Ocean Breeze 400801,Sep-14,648544.88,524157.25,7317095.87,5872808.4,26.30139,127.77972
19,1114,Ocean Breeze 400801,Oct-14,502588.1,396853.6,,,26.30139,127.77972
19,1114,Ocean Breeze 400801,Nov-14,496514.23,409208.6,,,26.30139,127.77972
