Service,Category,Region,Base,Location,Month,Year,Amount,Base_clean,Base_core,Base_core_matched,Base_lat,Base_lon
Army,Revenue,Europe,Stuttgart,Patch Community Club,January,2020,46051,stuttgart,stuttgart,stuttgart,48.775418,9.181759
Army,Revenue,Europe,Stuttgart,Patch Community Club,February,2020,104262,stuttgart,stuttgart,stuttgart,48.775418,9.181759
Army,Revenue,Europe,Stuttgart,Patch Community Club,March,2020,71204,stuttgart,stuttgart,stuttgart,48.775418,9.181759
Army,Revenue,Europe,Stuttgart,Patch Community Club,April,2020,4504,stuttgart,stuttgart,stuttgart,48.775418,9.181759
Army,Revenue,Europe,Stuttgart,Patch Community Club,May,2020,0,stuttgart,stuttgart,stuttgart,48.775418,9.181759
Army,Revenue,Europe,Stuttgart,Patch Community Club,June,2020,43132,stuttgart,stuttgart,stuttgart,48.775418,9.181759
Army,Revenue,Europe,Stuttgart,Patch Community Club,July,2020,75450,stuttgart,stuttgart,stuttgart,48.775418,9.181759
Army,Revenue,Europe,Stuttgart,Patch Community Club,August,2020,80884,stuttgart,stuttgart,stuttgart,48.775418,9.181759
Army,Revenue,Europe,Stuttgart,Patch Community Club,September,2020,103890,stuttgart,stuttgart,stuttgart,48.775418,9.181759
Army,Revenue,Europe,Vicenza,Arena Bowl,October,2019,54121,vicenza,vicenza,vicenza,45.545479,11.535421
Army,Revenue,Europe,Vicenza,Arena Bowl,November,2019,6140,vicenza,vicenza,vicenza,45.545479,11.535421
Army,Revenue,Europe,Vicenza,Arena Bowl,December,2019,99756,vicenza,vicenza,vicenza,45.545479,11.535421
Army,Revenue,Europe,Vicenza,Arena Bowl,January,2020,56126,vicenza,vicenza,vicenza,45.545479,11.535421
Army,Revenue,Europe,Vicenza,Arena Bowl,February,2020,71143,vicenza,vicenza,vicenza,45.545479,11.535421
Army,Revenue,Europe,Vicenza,Arena Bowl,March,2020,44408,vicenza,vicenza,vicenza,45.545479,11.535421
Army,Revenue,Europe,Vicenza,Arena Bowl,April,2020,0,vicenza,vicenza,vicenza,45.545479,11.535421
Army,Revenue,Europe,Vicenza,Arena Bowl,May,2020,0,vicenza,vicenza,vicenza,45.545479,11.535421
Army,Revenue,Europe,Vicenza,Arena Bowl,June,2020,0,vicenza,vicenza,vicenza,45.545479,11.535421
Army,Revenue,Europe,Vicenza,Arena Bowl,July,2020,0,vicenza,vicenza,vicenza,45.545479,11.535421
Army,Revenue,Europe,Vicenza,Arena Bowl,August,2020,39849,vicenza,vicenza,vicenza,45.545479,11.535421
Army,Revenue,Europe,Vicenza,Arena Bowl,September,2020,44601,vicenza,vicenza,vicenza,45.545479,11.535421
Army,Revenue,Europe,Vicenza,Del Din C/C,October,2019,11786,vicenza,vicenza,vicenza,45.545479,11.535421
Army,Revenue,Europe,Vicenza,Del Din C/C,November,2019,625,vicenza,vicenza,vicenza,45.545479,11.535421
Army,Revenue,Europe,Vicenza,Del Din C/C,December,2019,21336,vicenza,vicenza,vicenza,45.545479,11.535421
Army,Revenue,Europe,Vicenza,Del Din C/C,January,2020,11245,vicenza,vicenza,vicenza,45.545479,11.535421
Army,Revenue,Europe,Vicenza,Del Din C/C,February,2020,14685,vicenza,vicenza,vicenza,45.545479,11.535421
Army,Revenue,Europe,Vicenza,Del Din C/C,March,2020,15079,vicenza,vicenza,vicenza,45.545479,11.535421
Army,Revenue,Europe,Vicenza,Del Din C/C,April,2020,0,vicenza,vicenza,vicenza,45.545479,11.535421
Army,Revenue,Europe,Vicenza,Del Din C/C,May,2020,0,vicenza,vicenza,vicenza,45.545479,11.535421
Army,Revenue,Europe,Vicenza,Del Din C/C,June,2020,0,vicenza,vicenza,vicenza,45.545479,11.535421
Army,Revenue,Europe,Vicenza,Del Din C/C,July,2020,0,vicenza,vicenza,vicenza,45.545479,11.535421
Army,Revenue,Europe,Vicenza,Del Din C/C,August,2020,1379,vicenza,vicenza,vicenza,45.545479,11.535421
Army,Revenue,Europe,Vicenza,Del Din C/C,September,2020,19819,vicenza,vicenza,vicenza,45.545479,11.535421
Army,Revenue,Europe,Wiesbaden,Vault Club Casino,October,2019,189052,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Vault Club Casino,November,2019,103821,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Vault Club Casino,December,2019,189402,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Vault Club Casino,January,2020,70581,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Vault Club Casino,February,2020,123794,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Vault Club Casino,March,2020,131448,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Vault Club Casino,April,2020,0,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Vault Club Casino,May,2020,0,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Vault Club Casino,June,2020,41007,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Vault Club Casino,July,2020,61171,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Vault Club Casino,August,2020,71910,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Vault Club Casino,September,2020,105439,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Wiesbaden Ent Center,October,2019,83840,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Wiesbaden Ent Center,November,2019,47376,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Wiesbaden Ent Center,December,2019,53534,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Wiesbaden Ent Center,January,2020,31509,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Wiesbaden Ent Center,February,2020,69285,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Wiesbaden Ent Center,March,2020,50816,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Wiesbaden Ent Center,April,2020,0,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Wiesbaden Ent Center,May,2020,0,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Wiesbaden Ent Center,June,2020,0,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Wiesbaden Ent Center,July,2020,67501,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Wiesbaden Ent Center,August,2020,37552,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Wiesbaden Ent Center,September,2020,98784,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Kastel Club,October,2019,23582,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Kastel Club,November,2019,13415,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Kastel Club,December,2019,27983,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Kastel Club,January,2020,28890,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Kastel Club,February,2020,22186,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Kastel Club,March,2020,13999,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Kastel Club,April,2020,0,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Kastel Club,May,2020,0,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Kastel Club,June,2020,0,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Kastel Club,July,2020,4121,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Kastel Club,August,2020,5075,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Kastel Club,September,2020,7049,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Ace's Game Room,October,2019,31210,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Ace's Game Room,November,2019,19736,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Ace's Game Room,December,2019,17001,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Ace's Game Room,January,2020,55158,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Ace's Game Room,February,2020,39974,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Ace's Game Room,March,2020,39052,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Ace's Game Room,April,2020,0,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Ace's Game Room,May,2020,0,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Ace's Game Room,June,2020,0,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Ace's Game Room,July,2020,19909,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Ace's Game Room,August,2020,15810,wiesbaden,wiesbaden,,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Ace's Game Room,September,2020,11611,wiesbaden,wiesbaden,,50.05195,8.31676
Navy,Revenue,Europe,Navy Greece - Souda Bay,Shipmates,October,2019,6433,greece souda bay,greece souda bay,,35.537632,24.153585
Navy,Revenue,Europe,Navy Greece - Souda Bay,Shipmates,November,2019,7990,greece souda bay,greece souda bay,,35.537632,24.153585
Navy,Revenue,Europe,Navy Greece - Souda Bay,Shipmates,December,2019,3826,greece souda bay,greece souda bay,,35.537632,24.153585
Navy,Revenue,Europe,Navy Greece - Souda Bay,Shipmates,January,2020,13029,greece souda bay,greece souda bay,,35.537632,24.153585
Navy,Revenue,Europe,Navy Greece - Souda Bay,Shipmates,February,2020,8713,greece souda bay,greece souda bay,,35.537632,24.153585
Navy,Revenue,Europe,Navy Greece - Souda Bay,Shipmates,March,2020,0,greece souda bay,greece souda bay,,35.537632,24.153585
Navy,Revenue,Europe,Navy Greece - Souda Bay,Shipmates,April,2020,18898,greece souda bay,greece souda bay,,35.537632,24.153585
Navy,Revenue,Europe,Navy Greece - Souda Bay,Shipmates,May,2020,0,greece souda bay,greece souda bay,,35.537632,24.153585
Navy,Revenue,Europe,Navy Greece - Souda Bay,Shipmates,June,2020,0,greece souda bay,greece souda bay,,35.537632,24.153585
Navy,Revenue,Europe,Navy Greece - Souda Bay,Shipmates,July,2020,0,greece souda bay,greece souda bay,,35.537632,24.153585
Navy,Revenue,Europe,Navy Greece - Souda Bay,Shipmates,August,2020,0,greece souda bay,greece souda bay,,35.537632,24.153585
Navy,Revenue,Europe,Navy Greece - Souda Bay,Shipmates,September,2020,0,greece souda bay,greece souda bay,,35.537632,24.153585
Navy,Revenue,Europe,Navy Naples,Capo Olde Town Slots,October,2019,40765,naples,naples,naples,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Capo Olde Town Slots,November,2019,-418,naples,naples,naples,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Capo Olde Town Slots,December,2019,29517,naples,naples,naples,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Capo Olde Town Slots,January,2020,24224,naples,naples,naples,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Capo Olde Town Slots,February,2020,38762,naples,naples,naples,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Capo Olde Town Slots,March,2020,27103,naples,naples,naples,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Capo Olde Town Slots,April,2020,0,naples,naples,naples,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Capo Olde Town Slots,May,2020,0,naples,naples,naples,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Capo Olde Town Slots,June,2020,0,naples,naples,naples,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Capo Olde Town Slots,July,2020,0,naples,naples,naples,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Capo Olde Town Slots,August,2020,0,naples,naples,naples,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Capo Olde Town Slots,September,2020,33063,naples,naples,naples,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Naples Bowl,October,2019,49807,naples,naples,naples,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Naples Bowl,November,2019,21961,naples,naples,naples,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Naples Bowl,December,2019,58348,naples,naples,naples,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Naples Bowl,January,2020,77943,naples,naples,naples,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Naples Bowl,February,2020,66399,naples,naples,naples,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Naples Bowl,March,2020,49325,naples,naples,naples,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Naples Bowl,April,2020,0,naples,naples,naples,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Naples Bowl,May,2020,0,naples,naples,naples,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Naples Bowl,June,2020,0,naples,naples,naples,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Naples Bowl,July,2020,0,naples,naples,naples,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Naples Bowl,August,2020,8470,naples,naples,naples,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Naples Bowl,September,2020,63385,naples,naples,naples,40.851775,14.268124
Navy,Revenue,Europe,Navy Rota,BOQ,October,2019,9907,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,BOQ,November,2019,10093,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,BOQ,December,2019,7860,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,BOQ,January,2020,10422,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,BOQ,February,2020,45379,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,BOQ,March,2020,8947,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,BOQ,April,2020,0,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,BOQ,May,2020,0,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,BOQ,June,2020,1213,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,BOQ,July,2020,0,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,BOQ,August,2020,13087,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,BOQ,September,2020,8326,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,La Plaza,October,2019,92577,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,La Plaza,November,2019,35822,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,La Plaza,December,2019,47547,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,La Plaza,January,2020,40005,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,La Plaza,February,2020,20826,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,La Plaza,March,2020,29008,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,La Plaza,April,2020,0,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,La Plaza,May,2020,0,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,La Plaza,June,2020,0,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,La Plaza,July,2020,17090,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,La Plaza,August,2020,27403,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,La Plaza,September,2020,77059,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Lanes,October,2019,6466,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Lanes,November,2019,5226,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Lanes,December,2019,10381,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Lanes,January,2020,9906,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Lanes,February,2020,235,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Lanes,March,2020,10451,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Lanes,April,2020,0,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Lanes,May,2020,0,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Lanes,June,2020,0,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Lanes,July,2020,14171,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Lanes,August,2020,5205,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Lanes,September,2020,21841,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,October,2019,3359,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,November,2019,0,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,December,2019,5220,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,January,2020,12140,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,February,2020,1661,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,March,2020,3275,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,April,2020,0,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,May,2020,0,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,June,2020,0,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,July,2020,0,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,August,2020,3484,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,September,2020,0,rota,rota,rota,36.62629,-6.362981
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,October,2019,14112,sigonella,sigonella,sigonella sicily,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,November,2019,12837,sigonella,sigonella,sigonella sicily,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,December,2019,23531,sigonella,sigonella,sigonella sicily,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,January,2020,39083,sigonella,sigonella,sigonella sicily,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,February,2020,17095,sigonella,sigonella,sigonella sicily,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,March,2020,15901,sigonella,sigonella,sigonella sicily,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,April,2020,0,sigonella,sigonella,sigonella sicily,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,May,2020,0,sigonella,sigonella,sigonella sicily,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,June,2020,0,sigonella,sigonella,sigonella sicily,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,July,2020,-7604,sigonella,sigonella,sigonella sicily,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,August,2020,22012,sigonella,sigonella,sigonella sicily,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,September,2020,16427,sigonella,sigonella,sigonella sicily,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,October,2019,31095,sigonella,sigonella,sigonella sicily,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,November,2019,34137,sigonella,sigonella,sigonella sicily,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,December,2019,42263,sigonella,sigonella,sigonella sicily,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,January,2020,37047,sigonella,sigonella,sigonella sicily,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,February,2020,45979,sigonella,sigonella,sigonella sicily,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,March,2020,25458,sigonella,sigonella,sigonella sicily,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,April,2020,0,sigonella,sigonella,sigonella sicily,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,May,2020,0,sigonella,sigonella,sigonella sicily,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,June,2020,0,sigonella,sigonella,sigonella sicily,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,July,2020,3044,sigonella,sigonella,sigonella sicily,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,August,2020,48439,sigonella,sigonella,sigonella sicily,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,September,2020,22182,sigonella,sigonella,sigonella sicily,37.401667,14.922222
